"clbid","credits","crsid","department","enrolled","firstyear","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","type","year"
"0000022636","1.0","0000000866","MUSIC","1","","","","Alison J. Feldt","","S","300","999","IR/Adv Vocal Pedagogy","398","","False","False","B","3","","","O","19973","Research","1997"
"0000022637","1.0","0000000921","NORW","18","","","","Solveig Zempel","","S","100","25","Beginning Norwegian I","111","{'day': 'Mo', 'end': '08:55', 'location': 'M 11', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'M 11', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'M 11', 'start': '08:00'}","False","False","","3","","","O","19973","Research","1997"
"0000022638","1.0","0000000922","NORW","22","","","","Nancy Aarsvold","","S","100","25","Begin Norwegian II","112","{'day': 'Mo', 'end': '08:55', 'location': 'M 15', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'M 15', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'M 15', 'start': '08:00'}","False","False","A","3","","","O","19973","Research","1997"
"0000022639","1.0","0000000922","NORW","28","","","","Nancy Aarsvold","","S","100","25","Begin Norwegian II","112","{'day': 'Mo', 'end': '10:00', 'location': 'M 15', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'M 15', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'M 15', 'start': '09:05'}","False","False","B","3","","","C","19973","Research","1997"
"0000022640","1.0","0000000922","NORW","24","","","","Margaret H. O'Leary","","S","100","25","Begin Norwegian II","112","{'day': 'Mo', 'end': '12:45', 'location': 'M 15', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'M 15', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'M 15', 'start': '11:50'}","False","False","C","3","","","O","19973","Research","1997"
"0000022641","1.0","0000000922","NORW","15","","","","Margaret H. O'Leary","","S","100","25","Begin Norwegian II","112","{'day': 'Mo', 'end': '13:50', 'location': 'M 15', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'M 15', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'M 15', 'start': '12:55'}","False","False","D","3","","","O","19973","Research","1997"
"0000022642","1.0","0000000926","NORW","18","","","","Nancy Aarsvold","","S","200","25","Intermed Norwegian I","231","{'day': 'Mo', 'end': '11:40', 'location': 'M 15', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'M 15', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'M 15', 'start': '10:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022643","1.0","0000000927","NORW","7","","","","Margaret H. O'Leary","","S","200","25","Intermed Norwegian II","232","{'day': 'Mo', 'end': '14:55', 'location': 'M 15', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'M 15', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'M 15', 'start': '14:00'}","False","False","","3","","","O","19973","Research","1997"
"0000022644","1.0","0000000928","NORW","7","","","","Solveig Zempel","","S","200","25","Scandinavian Lit-Tr","233","{'day': 'Tu', 'end': '14:25', 'location': 'M 11', 'start': '13:20'};{'day': 'Th', 'end': '14:25', 'location': 'M 11', 'start': '13:20'}","False","False","","3","","","O","19973","Research","1997"
"0000022645","1.0","0000000934","NORW","11","","","","Solveig Zempel","","S","300","25","Norsk Lit Etter 1890","372","{'day': 'Mo', 'end': '14:55', 'location': 'M 11', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'M 11', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'M 11', 'start': '14:00'}","False","False","","3","","","O","19973","Research","1997"
"0000022646","2.0","0000000950","NURS","20","0/0","","","Mary Johnson","19/20","S","300","20","Altr Hlth: Adult & Child","330","{'day': 'Mo', 'end': '14:55', 'location': 'H 215', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'H 215', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'H 215', 'start': '12:55'};{'day': 'Tu', 'end': '14:30', 'location': 'H 215', 'start': '07:00'};{'day': 'Th', 'end': '14:30', 'location': 'H 215', 'start': '07:00'}","False","False","","3","1/0","0/0","C","19973","Research","1997"
"0000022647","1.0","0000000954","NURS","17","0/0","","","Judith Sateren","0/0","S","300","20","Alter Mental Health","360","{'day': 'Mo', 'end': '11:40', 'location': 'SC 18', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 18', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 18', 'start': '10:45'};{'day': 'Tu', 'end': '14:30', 'location': 'SC 18', 'start': '07:30'};{'day': 'Th', 'end': '14:30', 'location': 'SC 18', 'start': '07:30'}","False","False","","3","17/20","0/0","C","19973","Research","1997"
"0000022648","2.0","0000000957","NURS","17","0/0","","","Rita Glazebrook","0/0","S","300","20","Nurs/Complex Systems","384","{'day': 'Mo', 'end': '10:00', 'location': 'SC 18', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 18', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 18', 'start': '08:00'};{'day': 'Tu', 'end': '15:30', 'location': 'SC 18', 'start': '07:00'};{'day': 'Th', 'end': '15:30', 'location': 'SC 18', 'start': '07:00'}","False","False","","3","17/20","0/0","C","19973","Research","1997"
"0000022649","1.0","0000000390","PARA","18","","","","Jon Eric Nelson","","S","100","18","Mysteries","169","{'day': 'Mo', 'end': '13:50', 'location': 'L 520', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'L 520', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'L 520', 'start': '12:55'}","False","False","","3","","","C","19973","Research","1997"
"0000022650","1.0","0000002066","PARA","9","","","","David Booth","","S","200","3","Witch Trials/Interpre","205","{'day': 'Mo', 'end': '10:00', 'location': 'H 516', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'H 516', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'H 516', 'start': '09:05'}","False","False","","3","","","C","19973","Research","1997"
"0000022651","1.0","0000002072","PARA","15","","","","A. Malcolm Gimse","","S","200","15","African Art","215","{'day': 'Mo', 'end': '14:55', 'location': 'FH SEM', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'FH SEM', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'FH SEM', 'start': '14:00'}","False","False","","3","","","C","19973","Research","1997"
"0000022652","1.0","0000002073","PARA","7","","","","Vicki L. Harper","","S","200","10","Sexism and Racism","216","{'day': 'Tu', 'end': '13:10', 'location': 'M 1', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 1', 'start': '11:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022653","1.0","0000002075","PARA","11","","","","Karen R. Achberger","","S","200","14","Enemy in German Film","218","{'day': 'Mo', 'end': '10:00', 'location': 'M 30', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'M 30', 'start': '09:05'};{'day': 'Mo', 'end': '21:00', 'location': 'FH 01', 'start': '19:00'}","False","False","","3","","","C","19973","Research","1997"
"0000022654","1.0","0000002079","PARA","15","","","","John Poling","","S","200","14","Emotion/Passion/Feel","222","{'day': 'Mo', 'end': '12:45', 'location': 'FH 10', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'FH 10', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'FH 10', 'start': '11:50'}","True","False","","3","","","C","19973","Research","1997"
"0000022658","1.0","0000000968","PHIL","26","","","","Charles Taliaferro","","S","200","30","Phil of Mind/Behavior","231","{'day': 'Tu', 'end': '13:10', 'location': 'CH 109', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'CH 109', 'start': '11:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022659","1.0","0000000969","PHIL","27","","","","John Poling","","S","200","30","Kierkegaard","233","{'day': 'Tu', 'end': '13:10', 'location': 'M 31', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 31', 'start': '11:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022660","1.0","0000000971","PHIL","15","","","","Jeanine Grenberg","","S","200","30","Modern Philosophy","236","{'day': 'Tu', 'end': '14:45', 'location': 'H 403', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'H 403', 'start': '13:20'}","False","False","","3","","","O","19973","Research","1997"
"0000022661","1.0","0000000972","PHIL","19","","","","Vicki L. Harper","","S","200","40","Formal Logic & Phil","240","{'day': 'Mo', 'end': '13:50', 'location': 'M 11', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'M 11', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'M 11', 'start': '12:55'}","False","False","","3","","","O","19973","Research","1997"
"0000022663","1.0","0000000977","PHIL","24","","","","Karen Gervais","","S","200","25","Biomedical Ethics","250","{'day': 'Mo', 'end': '22:00', 'location': 'H 413', 'start': '19:00'}","False","False","","3","","","C","19973","Research","1997"
"0000022664","1.0","0000000979","PHIL","38","","","","Gordon D. Marino","","S","200","25","Ethics/The Good Life","252","{'day': 'Tu', 'end': '09:25', 'location': 'H 516', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'H 516', 'start': '08:00'}","False","False","A","3","","","C","19973","Research","1997"
"0000022665","1.0","0000000979","PHIL","29","","","","Gordon D. Marino","","S","200","25","Ethics/The Good Life","252","{'day': 'Tu', 'end': '11:00', 'location': 'H 516', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'H 516', 'start': '09:35'}","False","False","B","3","","","C","19973","Research","1997"
"0000022666","1.0","0000000980","PHIL","32","","","","Rick A. Fairbanks","","S","200","25","Law,Politics,Morality","254","{'day': 'Mo', 'end': '10:00', 'location': 'MFH 230', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'MFH 230', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'MFH 230', 'start': '09:05'}","False","False","A","3","","","C","19973","Research","1997"
"0000022667","1.0","0000000986","PHIL","1","","","","Gordon D. Marino","","S","200","999","IS/Search for Meaning","298","","False","False","","3","","","O","19973","Research","1997"
"0000022668","1.0","0000000988","PHIL","19","","","","Charles Taliaferro","","S","300","20","Studies: Metaphysics","372","{'day': 'Tu', 'end': '14:45', 'location': 'MFH 230', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'MFH 230', 'start': '13:20'}","False","False","","3","","","O","19973","Research","1997"
"0000022669","1.0","0000000993","PHIL","1","","","","John Poling","","S","300","999","IR/Existential Lit","398","","False","False","","3","","","O","19973","Research","1997"
"0000022670","1.0","0000000993","PHIL","1","","","","Charles Wilson","","S","300","999","IR/Existential Thght","398","","False","False","A","3","","","O","19973","Research","1997"
"0000022671","1.0","0000000993","PHIL","1","","","","John Poling","","S","300","999","IR/Concepts of Self","398","","False","False","B","3","","","O","19973","Research","1997"
"0000022672","1.0","0000000994","PHIL","12","","","","Gordon D. Marino","","S","300","18","Seminar","399","{'day': 'We', 'end': '22:00', 'location': 'H 516', 'start': '19:00'}","False","False","","3","","","O","19973","Seminar","1997"
"0000022673","0.25","0000000996","PEAC","19","","","","Gary Wicks","","S","100","24","Archery","101","{'day': 'Tu', 'end': '08:55', 'location': 'SAC FH', 'start': '08:00'};{'day': 'Th', 'end': '08:55', 'location': 'SAC FH', 'start': '08:00'}","False","False","","3","","","O","19973","Research","1997"
"0000022674","0.25","0000000997","PEAC","15","","","2","Dick Daymont","","S","100","14","Golf","103","{'day': 'Mo', 'end': '14:55', 'location': 'SAC CTR GYM', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'SAC CTR GYM', 'start': '12:55'}","False","False","","3","","","C","19973","Research","1997"
"0000022675","0.25","0000002176","PEAC","27","","","","Gary Wicks","","S","100","24","Bowling","104","{'day': 'We', 'end': '14:55', 'location': 'NFLD BOWL', 'start': '12:55'}","False","False","","3","","","C","19973","Research","1997"
"0000022676","0.25","0000002179","PEAC","23","","","1","William Sean Goldsworthy","","S","100","24","Ice Skating","107","{'day': 'Mo', 'end': '14:55', 'location': 'NFLD RINK', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'NFLD RINK', 'start': '12:55'}","False","False","","3","","","O","19973","Research","1997"
"0000022677","0.25","0000001000","PEAC","12","","","2","Judy Tegtmeyer","","S","100","24","Orienteering","109","{'day': 'Tu', 'end': '14:55', 'location': 'SAC 140', 'start': '12:55'};{'day': 'Th', 'end': '14:55', 'location': 'SAC 140', 'start': '12:55'}","False","False","","3","","","O","19973","Research","1997"
"0000022678","0.25","0000001001","PEAC","18","","","","Patrice Buresh","","S","100","20","Basketball","111","{'day': 'Mo', 'end': '10:00', 'location': 'SAC CTR GYM', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SAC CTR GYM', 'start': '09:05'}","False","False","","3","","","O","19973","Research","1997"
"0000022679","0.25","0000001002","PEAC","25","","","","Patrice Buresh","","S","100","24","Volleyball","115","{'day': 'Mo', 'end': '14:55', 'location': 'SAC CTR GYM', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'SAC CTR GYM', 'start': '14:00'}","False","False","A","3","","","C","19973","Research","1997"
"0000022680","0.25","0000001003","PEAC","27","","","","Scott Nesbit","","S","100","24","Ultimate Frisbee","117","{'day': 'Mo', 'end': '10:00', 'location': 'SAC FH', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SAC FH', 'start': '09:05'}","False","False","","3","","","C","19973","Research","1997"
"0000022681","0.25","0000001005","PEAC","9","","","","William Thornton","","S","100","12","Lifeguard Training","122","{'day': 'Tu', 'end': '11:00', 'location': 'SAC POOL', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'SAC POOL', 'start': '09:35'}","False","False","A","3","","","O","19973","Research","1997"
"0000022682","0.25","0000001005","PEAC","11","","","","William Thornton","","S","100","12","Lifeguard Training","122","{'day': 'Tu', 'end': '09:25', 'location': 'SAC POOL', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'SAC POOL', 'start': '08:00'}","False","False","B","3","","","O","19973","Research","1997"
"0000022683","0.25","0000001008","PEAC","29","","","","John Campion","","S","100","20","Scuba Diving","126","{'day': 'Fr', 'end': '21:00', 'location': 'SAC POOL', 'start': '18:00'}","False","False","","3","","","C","19973","Research","1997"
"0000022684","0.25","0000001010","PEAC","24","","","","Kurt Anderson","","S","100","20","Swim Fitness","130","{'day': 'Mo', 'end': '08:55', 'location': 'SAC POOL', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SAC POOL', 'start': '08:00'}","False","False","","3","","","C","19973","Research","1997"
"0000022685","0.25","0000001011","PEAC","22","","","","Dick Daymont","","S","100","20","Aerobics","131","{'day': 'Tu', 'end': '14:55', 'location': 'SAC WR RM', 'start': '14:00'};{'day': 'Th', 'end': '14:55', 'location': 'SAC WR RM', 'start': '14:00'}","False","False","A","3","","","C","19973","Research","1997"
"0000022686","0.25","0000001011","PEAC","15","","","","Lori Cooling","","S","100","30","Aerobics","131","{'day': 'Mo', 'end': '11:40', 'location': 'SAC S GYM', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SAC S GYM', 'start': '10:45'}","False","False","B","3","","","O","19973","Research","1997"
"0000022687","0.25","0000002185","PEAC","10","","","","Dick Daymont","","S","100","20","Individual Fitness","132","{'day': 'Tu', 'end': '13:50', 'location': 'SAC WT RM', 'start': '12:55'};{'day': 'Th', 'end': '13:50', 'location': 'SAC WT RM', 'start': '12:55'}","False","False","","3","","","O","19973","Research","1997"
"0000022688","0.25","0000001013","PEAC","7","","","","Judy Tegtmeyer","","S","100","20","X-Country Ski/Cycling","134","{'day': 'Mo', 'end': '14:55', 'location': 'SAC 140', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'SAC 140', 'start': '12:55'}","False","False","","3","","","O","19973","Research","1997"
"0000022689","0.25","0000001015","PEAC","17","","","","John Dyste","","S","100","20","Fitness Walking","136","{'day': 'Mo', 'end': '08:55', 'location': 'SAC FH', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SAC FH', 'start': '08:00'}","False","False","A","3","","","O","19973","Research","1997"
"0000022690","0.25","0000001015","PEAC","23","","","","Daniel Kosmoski","","S","100","20","Fitness Walking","136","{'day': 'Tu', 'end': '12:45', 'location': 'SAC FH', 'start': '11:50'};{'day': 'Th', 'end': '12:45', 'location': 'SAC FH', 'start': '11:50'}","False","False","B","3","","","C","19973","Research","1997"
