"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","section","semester","status","term","type","year"
"0000008478","1.0","0000001326","SPAN","23","16","0","2","5","","Narváez, León","{'fsnum': '5471', 'name': 'Narváez, León'}","200","22","","","","","Intermed Spanish I","","231","{'day': 'Mo', 'end': '08:55', 'location': 'OM 021', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'OM 021', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'OM 021', 'start': '08:00'}","False","A","1","C","20041","Research","2004"
"0000008479","1.0","0000001326","SPAN","22","21","0","1","0","","Narváez, León","{'fsnum': '5471', 'name': 'Narváez, León'}","200","22","","","","","Intermed Spanish I","","231","{'day': 'Mo', 'end': '10:00', 'location': 'OM 021', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'OM 021', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'OM 021', 'start': '09:05'}","False","B","1","C","20041","Research","2004"
"0000008480","1.0","0000001326","SPAN","25","13","0","7","5","","McClanahan, Joseph","{'fsnum': '15807', 'name': 'McClanahan, Joseph'}","200","22","","","","","Intermed Spanish I","","231","{'day': 'Mo', 'end': '11:40', 'location': 'OM 021', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'OM 021', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'OM 021', 'start': '10:45'}","False","C","1","C","20041","Research","2004"
"0000008481","1.0","0000001326","SPAN","25","7","6","12","0","","McClanahan, Joseph","{'fsnum': '15807', 'name': 'McClanahan, Joseph'}","200","22","","","","","Intermed Spanish I","","231","{'day': 'Mo', 'end': '12:45', 'location': 'OM 021', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'OM 021', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'OM 021', 'start': '23:50'}","False","D","1","C","20041","Research","2004"
"0000008482","1.0","0000001326","SPAN","22","17","2","1","2","","Lynd, Juliet A.","{'fsnum': '13139', 'name': 'Lynd, Juliet A.'}","200","22","","","","","Intermed Spanish I","","231","{'day': 'Mo', 'end': '13:50', 'location': 'OM 021', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'OM 021', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'OM 021', 'start': '12:55'}","False","E","1","C","20041","Research","2004"
"0000008483","1.0","0000001326","SPAN","21","20","0","1","0","","Odd, Joan","{'fsnum': '5798', 'name': 'Odd, Joan'}","200","22","","","","","Intermed Spanish I","","231","{'day': 'Mo', 'end': '13:50', 'location': 'OM 004', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'OM 004', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'OM 004', 'start': '12:55'}","False","F","1","C","20041","Research","2004"
"0000008484","1.0","0000001326","SPAN","24","14","2","3","5","","Lynd, Juliet A.","{'fsnum': '13139', 'name': 'Lynd, Juliet A.'}","200","22","","","","","Intermed Spanish I","","231","{'day': 'Mo', 'end': '14:55', 'location': 'OM 021', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'OM 021', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'OM 021', 'start': '14:00'}","False","G","1","C","20041","Research","2004"
"0000008485","1.0","0000001326","SPAN","22","20","0","1","1","","Odd, Joan","{'fsnum': '5798', 'name': 'Odd, Joan'}","200","22","","","","","Intermed Spanish I","","231","{'day': 'Mo', 'end': '14:55', 'location': 'OM 004', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'OM 004', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'OM 004', 'start': '14:00'}","False","H","1","C","20041","Research","2004"
"0000008486","1.0","0000001327","SPAN","23","15","2","5","1","FOL-S;MCS-D","Strichartz, Ariel","{'fsnum': '14955', 'name': 'Strichartz, Ariel'}","200","22","","","","","Intermed Spanish II","","232","{'day': 'Tu', 'end': '09:25', 'location': 'OM 020', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'OM 020', 'start': '08:00'}","False","A","1","C","20041","Research","2004"
"0000008487","1.0","0000001327","SPAN","23","4","7","7","5","FOL-S;MCS-D","Cropsey, Kris A.","{'fsnum': '14153', 'name': 'Cropsey, Kris A.'}","200","22","","","","","Intermed Spanish II","","232","{'day': 'Tu', 'end': '11:00', 'location': 'OM 020', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'OM 020', 'start': '09:30'}","False","B","1","C","20041","Research","2004"
"0000008488","1.0","0000001327","SPAN","23","5","1","14","3","FOL-S;MCS-D","Cropsey, Kris A.","{'fsnum': '14153', 'name': 'Cropsey, Kris A.'}","200","22","","","","","Intermed Spanish II","","232","{'day': 'Tu', 'end': '13:10', 'location': 'OM 020', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'OM 020', 'start': '12:45'}","False","C","1","C","20041","Research","2004"
"0000008489","1.0","0000001327","SPAN","19","8","2","9","0","FOL-S;MCS-D","Odd, Joan","{'fsnum': '5798', 'name': 'Odd, Joan'}","200","22","","","","","Intermed Spanish II","","232","{'day': 'Tu', 'end': '13:10', 'location': 'OM 021', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'OM 021', 'start': '12:45'}","False","D","1","C","20041","Research","2004"
"0000008490","1.0","0000001327","SPAN","20","9","2","3","6","FOL-S;MCS-D","Strichartz, Ariel","{'fsnum': '14955', 'name': 'Strichartz, Ariel'}","200","22","","","","","Intermed Spanish II","","232","{'day': 'Tu', 'end': '14:45', 'location': 'OM 021', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'OM 021', 'start': '14:15'}","False","E","1","C","20041","Research","2004"
"0000008491","1.0","0000001331","SPAN","22","11","1","7","3","FOL-S","Barnes-Karol, Gwen","{'fsnum': '332', 'name': 'Barnes-Karol, Gwen'}","200","24","","","","","Cult & Civ of Spain","","251","{'day': 'Tu', 'end': '09:25', 'location': 'OM 021', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'OM 021', 'start': '08:00'}","False","A","1","C","20041","Research","2004"
"0000008492","1.0","0000001331","SPAN","23","5","2","13","3","FOL-S","Barnes-Karol, Gwen","{'fsnum': '332', 'name': 'Barnes-Karol, Gwen'}","200","24","","","","","Cult & Civ of Spain","","251","{'day': 'Tu', 'end': '14:45', 'location': 'OM 020', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'OM 020', 'start': '14:15'}","False","B","1","C","20041","Research","2004"
"0000008493","1.0","0000001332","SPAN","14","0","2","11","1","FOL-S","Lynd, Juliet A.","{'fsnum': '13139', 'name': 'Lynd, Juliet A.'}","200","25","","","","","Cult & Civ of Lat Am","","254","{'day': 'Tu', 'end': '11:00', 'location': 'OM 030', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'OM 030', 'start': '09:30'}","False","","1","O","20041","Research","2004"
"0000008494","1.0","0000001333","SPAN","22","0","14","5","3","FOL-S","Cropsey, Kris A.","{'fsnum': '14153', 'name': 'Cropsey, Kris A.'}","200","18","","","","","Hispanic Linguistics","","261","{'day': 'Mo', 'end': '14:55', 'location': 'OM 035', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'OM 035', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'OM 035', 'start': '14:00'}","False","","1","C","20041","Research","2004"
"0000008495","1.0","0000001341","SPAN","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","1","O","20041","Research","2004"
"0000008496","1.0","0000001342","SPAN","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","1","O","20041","Research","2004"
"0000008497","1.0","0000001349","SPAN","12","0","6","1","5","ALS-L;FOL-S","Narváez, León","{'fsnum': '5471', 'name': 'Narváez, León'}","300","18","","","","","Spanish Theater","","374","{'day': 'Tu', 'end': '11:00', 'location': 'OM 021', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'OM 021', 'start': '09:30'}","False","","1","O","20041","Research","2004"
"0000008498","1.0","0000001353","SPAN","22","0","14","1","7","ALS-L;FOL-S","Strichartz, Ariel","{'fsnum': '14955', 'name': 'Strichartz, Ariel'}","300","18","","","","","Lat Am Lit 1940-Pres","","388","{'day': 'Mo', 'end': '13:50', 'location': 'OM 020', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'OM 020', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'OM 020', 'start': '12:55'}","False","","1","C","20041","Research","2004"
"0000008499","1.0","0000001354","SPAN","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","1","O","20041","Research","2004"
"0000008500","1.0","0000001355","SPAN","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","1","O","20041","Research","2004"
"0000008538","1.0","0000001402","STAT","25","0","9","6","10","MAR","Wallace, Martha","{'fsnum': '8879', 'name': 'Wallace, Martha'}","100","25","","","","","Prin of Statistics","","110","{'day': 'Mo', 'end': '10:00', 'location': 'SC 182', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 182', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 182', 'start': '09:05'}","False","A","1","C","20041","Research","2004"
"0000008539","1.0","0000001402","STAT","29","2","8","11","8","MAR","Wallace, Martha","{'fsnum': '8879', 'name': 'Wallace, Martha'}","100","25","","","","","Prin of Statistics","","110","{'day': 'Mo', 'end': '11:40', 'location': 'SC 182', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 182', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 182', 'start': '10:45'}","False","B","1","C","20041","Research","2004"
"0000008540","1.0","0000001403","STAT","30","0","16","12","2","MAR","Legler, Julie M.","{'fsnum': '14114', 'name': 'Legler, Julie M.'}","200","30","","","","","Statistics for Science","","212","{'day': 'Mo', 'end': '14:55', 'location': 'SC 182', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'SC 182', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'SC 182', 'start': '14:00'}","False","","1","C","20041","Research","2004"
"0000008541","1.0","0000001404","STAT","15","2","4","6","3","","Fitzgerald, Terry J.","{'fsnum': '14049', 'name': 'Fitzgerald, Terry J.'}","200","25","","","","","Stat Problem Solving","","263","{'day': 'Tu', 'end': '09:25', 'location': 'RML 477', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'RML 477', 'start': '08:00'}","False","A","1","O","20041","Research","2004"
"0000008542","1.0","0000001404","STAT","20","0","8","4","8","","Fitzgerald, Terry J.","{'fsnum': '14049', 'name': 'Fitzgerald, Terry J.'}","200","25","","","","","Stat Problem Solving","","263","{'day': 'Tu', 'end': '11:00', 'location': 'RML 477', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'RML 477', 'start': '09:30'}","False","B","1","C","20041","Research","2004"
"0000008543","1.0","0000001405","STAT","30","0","6","2","22","","Roback, Paul J.","{'fsnum': '15751', 'name': 'Roback, Paul J.'}","200","25","","","","","Statistical Modeling","","272","{'day': 'Mo', 'end': '12:45', 'location': 'SC 182', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 182', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 182', 'start': '23:50'}","False","A","1","C","20041","Research","2004"
"0000008544","1.0","0000001405","STAT","25","0","17","1","7","","Roback, Paul J.","{'fsnum': '15751', 'name': 'Roback, Paul J.'}","200","25","","","","","Statistical Modeling","","272","{'day': 'Mo', 'end': '13:50', 'location': 'SC 182', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'SC 182', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'SC 182', 'start': '12:55'}","False","B","1","C","20041","Research","2004"
"0000008545","1.0","0000001409","STAT","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","1","O","20041","Research","2004"
"0000008546","1.0","0000001410","STAT","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","1","O","20041","Research","2004"
"0000008547","1.0","0000001413","STAT","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","1","O","20041","Research","2004"
"0000008548","1.0","0000001414","STAT","1","0","1","0","0","","Roback, Paul J.","{'fsnum': '15751', 'name': 'Roback, Paul J.'}","300","","","","","","IR/Time Series W/S+","","398","","False","","1","O","20041","Research","2004"
"0000008501","1.0","0000001359","SWRK","23","1","4","14","4","WRI","Carlsen, Mary","{'fsnum': '938', 'name': 'Carlsen, Mary'}","200","45","0","19","","10","Soc Work/Soc Services","","221","{'day': 'Mo', 'end': '13:50', 'location': 'CAD 204', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'CAD 204', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'CAD 204', 'start': '12:55'}","False","","1","C","20041","Research","2004"
"0000008502","1.0","0000001360","SWRK","9","0","8","1","0","","Carlsen, Mary","{'fsnum': '938', 'name': 'Carlsen, Mary'}","200","25","0","19","0","0","Hum Behav in Soc Env","","246","{'day': 'Mo', 'end': '11:40', 'location': 'OM 003', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'OM 003', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'OM 003', 'start': '10:45'}","False","","1","C","20041","Research","2004"
"0000008503","1.0","0000001361","SWRK","8","0","7","1","0","ORC","Roberts, Melissa","{'fsnum': '16690', 'name': 'Roberts, Melissa'}","200","25","0","25","0","0","Social Work Methods I","","254","{'day': 'Tu', 'end': '09:25', 'location': 'HH 302', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'HH 302', 'start': '08:00'}","False","","1","C","20041","Research","2004"
"0000008504","1.0","0000001366","SWRK","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","1","O","20041","Research","2004"
"0000008505","1.0","0000001367","SWRK","0","0","0","0","0","","Carlsen, Mary","{'fsnum': '938', 'name': 'Carlsen, Mary'}","200","","","","","","IS/Dom Violence Mex","","298","","False","","1","O","20041","Research","2004"
"0000008506","1.0","0000001368","SWRK","12","0","0","0","12","","Richardson, Patricia","{'fsnum': '6656', 'name': 'Richardson, Patricia'}","300","12","0","0","0","12","Soc Work Methods III","","373","{'day': 'Mo', 'end': '14:55', 'location': 'BC 220', 'start': '23:50'};{'day': 'We', 'end': '14:55', 'location': 'BC 220', 'start': '23:50'};{'day': 'Fr', 'end': '14:55', 'location': 'BC 220', 'start': '23:50'};{'day': 'Th', 'end': '11:00', 'location': 'BC 220', 'start': '09:35'};{'day': 'Th', 'end': '14:05', 'location': 'BC 220', 'start': '12:45'}","False","","1","C","20041","Research","2004"
"0000008507","2.5","0000001369","SWRK","13","0","0","0","13","","Lennox, Naurine","{'fsnum': '4761', 'name': 'Lennox, Naurine'}","300","13","0","0","0","13","Field Practicum","","380","{'day': 'Mo', 'end': '22:00', 'location': 'HH 514', 'start': '19:00'};{'day': 'Mo', 'end': '09:25', 'location': 'HH 514', 'start': '08:00'};{'day': 'Tu', 'end': '09:25', 'location': 'HH 514', 'start': '08:00'};{'day': 'We', 'end': '09:25', 'location': 'HH 514', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'HH 514', 'start': '08:00'};{'day': 'Fr', 'end': '09:25', 'location': 'HH 514', 'start': '08:00'}","False","","1","C","20041","Research","2004"
"0000008508","1.0","0000001372","SWRK","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","1","O","20041","Research","2004"
"0000008509","1.0","0000001373","SWRK","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","1","O","20041","Research","2004"
"0000008510","1.0","0000001375","THEAT","45","11","5","15","14","ALS-A","Bjorklund, Brian","{'fsnum': '611', 'name': 'Bjorklund, Brian'}","100","50","","","","","Intro to Theater","","110","{'day': 'Mo', 'end': '10:00', 'location': 'TB Kelsey', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TB Kelsey', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TB Kelsey', 'start': '09:05'}","False","","1","O","20041","Research","2004"
"0000008511","1.0","0000001376","THEAT","24","1","2","0","21","ALS-A;ORC","Moore, Peter","{'fsnum': '16792', 'name': 'Moore, Peter'}","100","18","","","","","Acting for Non-Majors","","115","{'day': 'Mo', 'end': '11:40', 'location': 'TB Haugen', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TB Haugen', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TB Haugen', 'start': '10:45'}","False","","1","C","20041","Research","2004"
"0000008512","1.0","0000001378","THEAT","20","4","0","8","8","ALS-A;ORC","Freeman, Dona W.","{'fsnum': '8982', 'name': 'Freeman, Dona W.'}","100","18","6","0","0","3","Intro to Acting","","130","{'day': 'Tu', 'end': '14:45', 'location': 'TB Haugen', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'TB Haugen', 'start': '14:15'}","False","","1","C","20041","Research","2004"
"0000008513","1.0","0000001381","THEAT","13","3","3","5","2","ALS-A","Reiser, Steven E.","{'fsnum': '14261', 'name': 'Reiser, Steven E.'}","100","16","","","","","Scenery Costumes","","150","{'day': 'Mo', 'end': '11:40', 'location': 'TB Green Rm', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TB Green Rm', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TB Green Rm', 'start': '10:45'}","False","","1","O","20041","Research","2004"
"0000008514","1.0","0000001383","THEAT","13","0","1","8","4","ALS-L;WRI","Sonnega, Bill","{'fsnum': '7676', 'name': 'Sonnega, Bill'}","200","18","","","","","Plays & Playwrights","","210","{'day': 'Mo', 'end': '12:45', 'location': 'TB 216', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'TB 216', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TB 216', 'start': '23:50'}","False","","1","C","20041","Research","2004"
"0000008515","1.0","0000001384","THEAT","17","0","9","1","7","","Freeman, Dona W.","{'fsnum': '8982', 'name': 'Freeman, Dona W.'}","200","16","","","","","Intermediate Acting","","230","{'day': 'Tu', 'end': '13:10', 'location': 'TB Haugen', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'TB Haugen', 'start': '12:45'}","False","","1","C","20041","Research","2004"
